user_id,created_at,country,plan_type,user_age,post_id,post_category,post_created_at,votes_received,user_total_posts,days_since_signup,device_type
U00761,2025-03-21T20:01:45,CO,free,45.0,P0003249,gaming,2025-04-10T22:55:57,8,8,20,mobile
U00175,2024-10-19T21:20:09,PY,PRO,16.0,P0000745,science,2024-10-30T00:41:40,2,4,11,web
U00987,2025-03-28T10:47:01,BR,free,22.0,P0004276,life,2025-04-01T03:51:03,4,8,4,web
U00553,2024-11-23T18:18:53,BR,free,48.0,P0002318,education,2024-12-23T15:57:33,8,9,30,web
U01362,2024-04-11T17:38:21,ES,pro,22.0,P0005818,tech,2024-08-11T15:30:27,4,11,122,web
U01366,2024-10-22T01:38:02,US,free,26.0,P0005831,gaming,2024-10-29T04:25:25,8,3,7,mobile
U01341,2024-10-21T21:44:36,US,pro,,P0005713,tech,2024-10-24T17:51:34,14,20,3,web
U00819,2024-04-26T02:18:59,BR,free,26.0,P0003539,life,2024-07-13T17:54:15,6,29,78,web
U01600,2025-06-08T13:29:43,MX,pro,24.0,P0006873, finance ,2025-06-23T07:15:26,3,8,15,mobile
U00837,2024-03-27T07:19:22,CL,free,,P0003640,health,2024-04-19T05:08:29,3,3,23,mobile
U00857,2024-03-20T01:51:33,CL,pro,27.0,P0003705,tech,2024-04-05T00:21:45,6,5,16,web
U00690,2025-05-08T17:32:48,ES,free,31.0,P0002919,life,2025-06-11T00:14:26,2,10,34,mobile
U00226,2025-01-25T20:25:57,US,pro,24.0,P0000983,health,2025-02-09T08:49:56,7,9,15,web
U00019,2024-09-13T03:59:09,AR,free,58.0,P0000080,life,2024-11-03T08:54:41,3,10,51,mobile
U00673,2024-08-05T15:22:19,ES,Free,,P0002834,health,2024-09-07T01:45:55,1,8,33,mobile
U01135,2024-05-16T15:46:58,PY,free,39.0,P0004828,sports,2024-07-18T09:11:25,4,14,63,web
U01936,2024-02-01T20:08:44,US,free,42.0,P0008289,music,2024-01-18T13:08:44,4,15,0,mobile
U01843,2024-05-09T17:31:38,PY,free,33.0,P0007895,gaming,2024-05-10T08:46:49,0,31,1,mobile
U00460,2024-01-01T21:02:18,US,pro,16.0,P0001923,tech,2024-01-21T03:25:06,6,5,20,web
U01453,2025-01-18T00:02:11,US,free,23.0,P0006207,gamming,2025-01-24T08:11:43,10,7,6,web
U01445,2025-09-18T20:51:10,ES,free,16.0,P0006171,Sports,2025-10-19T21:41:05,6,8,31,mobile
U01937,2024-03-08T11:07:25,AR,free,21.0,P0008300,music,2024-03-09T04:29:54,6,1,1,mobile
U00105,2024-05-24T02:36:35,CO,FREE,17.0,P0000446,sciense,2024-06-01T23:14:43,9,3,8,web
U00829,2025-11-06T12:54:33,PY,free,31.0,P0003609,education,2025-11-16T21:16:36,0,11,12,mobile
U01441,2025-09-30T19:57:14,BR,free,28.0,P0006154,life,2025-10-04T20:56:01,11,4,4,web
U01705,2025-09-28T04:32:22,ES,free,41.0,P0007311,gaming,2025-10-04T10:30:58,9,2,6,web
U01049,2024-06-29T02:45:02,US,pro,23.0,P0004520,health,2024-07-24T17:41:52,3,6,25,mobile
U00588,2024-10-02T11:55:42,US,free,26.0,P0002466,travel,2024-11-23T16:53:40,4,3,52,web
U00711,2025-05-02T18:10:52,ES,free,32.0,P0003036,science,2025-05-04T18:00:15,5,7,2,web
U01766,2024-08-04T00:33:50,US,free,33.0,P0007559,sports,2024-09-04T18:40:48,3,6,31,web
U00018,2024-05-01T23:45:23,BR, free ,18.0,P0000069,science,2024-05-17T16:58:06,10,6,16,web
U00014,2025-06-06T13:49:13,BR,Pro ,,P0000049,Music,2025-07-27T17:01:43,0,21,51,web
U00243,2025-02-03T13:41:27,PY,FreE,35.0,P0001054,tech,2025-02-13T16:32:24,11,15,10,mobile
U01325,2025-11-14T17:58:21,US,free,26.0,P0005665,health,2025-11-18T22:03:02,4,3,4,web
U01806,2025-10-10T00:11:46,AR,free,30.0,P0007759,educatoin,2025-10-29T20:39:39,10,4,19,web
U01809,2025-08-23T03:18:04,US,Pro ,22.0,P0007787,gaming,2025-09-13T19:19:43,9,5,21,mobile
U01787,2024-03-06T23:00:44,ES,free,18.0,P0007651,education,2024-03-28T15:16:44,10,11,22,web
U00344,2024-06-30T15:33:01,MX,pro,26.0,P0001514,music,2024-08-02T19:02:14,7,11,33,web
U01892,2024-09-16T06:17:52,UY,free,28.0,P0008136,sports,2024-09-29T06:32:50,8,11,13,mobile
U00764,2025-03-10T19:47:20,AR,free,16.0,P0003270,travel,2025-05-02T04:51:50,0,16,53,mobile
U00095,2025-12-07T07:18:42,AR,free,20.0,P0000394,finance,2025-12-07T19:41:20,7,5,0,web
U01241,2025-11-07T22:48:54,US,free,16.0,P0005317,tech,2025-12-13T05:09:43,16,1,36,web
U00060,2024-06-11T20:07:45,AR,free,35.0,P0000231,finance,2024-06-25T06:52:27,5,10,14,mobile
U00014,2025-06-06T13:49:13,BR,pro,,P0000042,finanse,2025-07-08T06:09:27,7,21,32,mobile
U00918,2025-09-15T10:04:15,US,free,22.0,P0003951,science,2025-11-21T01:29:02,6,8,67,web
U00351,2025-02-17T14:45:50,US,FREE,33.0,P0001545,music,2025-02-28T13:32:35,7,6,11,web
U01758,2025-07-01T17:06:24,AR,free,32.0,P0007517,education,2025-07-12T00:28:29,14,6,11,desktop
U01452,2024-02-10T12:19:57,ES,free,22.0,P0006204,science,2024-04-26T03:55:19,10,5,76,mobile
U01513,2024-08-12T23:24:15,BR,free,32.0,P0006484,tech,2024-09-14T19:42:56,6,22,33,web
U00843,2025-02-21T18:33:29,ES, free ,34.0,P0003650,Gaming,2025-03-02T18:05:28,27,3,9,mobile
U00411,2024-06-03T16:58:53,US,free,34.0,P0001766,life,2024-06-29T11:23:43,12,4,26,desktop
U01584,2025-06-12T00:00:00,ES,free,31.0,P0006782,FINANCE,2025-06-22T06:02:33,8,3,10,mobile
U00811,2024-12-06T02:10:41,BR,free,28.0,P0003483,music,2025-01-03T15:04:14,3,22,28,mobile
U00925,2025-07-15T04:39:02,BR,free,16.0,P0003980,education,2025-07-21T18:44:20,17,7,6,mobile
U01870,2025-02-07T15:14:31,PY,free,31.0,P0008035, education ,2025-02-28T16:58:32,5,12,21,web
U00463,2024-03-05T12:36:52,AR,free,39.0,P0001929,travel,2024-06-09T00:10:59,5,8,96,mobile
U00937,2024-08-25T01:07:39,BR,FREE,34.0,P0004055,finance,2024-09-19T21:43:20,9,3,25,web
U01138,2025-03-18T08:02:44,UY, free ,30.0,P0004841,gaming,2025-03-26T22:43:29,16,5,8,mobile
U00016,2025-06-20T01:34:52,US,Free,28.0,P0000062,sports,2025-06-22T23:51:14,1,3,4,web
U00962,2024-12-07T16:09:40,AR,free,28.0,P0004149,science,2024-12-29T20:29:12,6,9,22,web
U01093,2024-05-18T15:37:40,US,pro,40.0,P0004669,EDUCATION,2024-06-08T00:51:05,0,4,21,mobile
U01173,2025-05-13T18:28:06,CL,enterprise,16.0,P0005002,life,2025-06-10T21:34:54,22,4,28,mobile
U00096,2024-10-11T00:05:59,PY,enterprise,16.0,P0000403,tech,2024-10-27T16:48:29,6,14,16,web
U00086,2024-04-01T10:43:53,BR,pro,23.0,P0000333,EDUCATION,2024-05-04T00:12:31,7,4,33,web
U01641,2025-07-31T10:47:46,CO,free,21.0,P0007067,travel,2025-09-16T17:21:33,3,11,47,mobile
U00234,2025-05-13T13:38:29,AR,free,25.0,P0001010,life,2025-05-16T04:58:55,9,4,3,web
U00267,2024-09-11T17:19:10,AR,free,25.0,P0001169,tech,2024-09-12T05:23:58,10,25,1,web
U00510,2024-04-13T12:10:22,US,enterprise,26.0,P0002112,health,2024-04-16T23:57:02,2,1,3,mobile
U01917,2024-11-22T12:58:42,BR,free,32.0,P0008225,science,2024-11-29T04:08:28,5,4,7,mobile
U00542,2024-07-31T07:57:24,BR,pro,21.0,P0002267,sports,2024-10-08T12:55:16,4,7,69,web
U00552,2024-03-11T20:17:11,PE,free,38.0,P0002311,life,2024-04-09T08:38:14,5,4,29,web
U01977,2025-07-25T06:36:47,AR,free,38.0,P0008454,sports,2025-08-16T16:31:38,12,14,22,mobile
U01916,2025-06-11T02:21:36,CL,free,21.0,P0008216, life ,2025-06-16T02:52:59,8,8,5,mobile
U01579,2024-12-25T15:56:24,CL,Pro ,16.0,P0006763,finance,2025-01-07T17:22:20,7,10,13,mobile
U01170,2024-05-28T16:57:34,PY,pro,,P0004993,tech,2024-07-17T11:28:52,2,7,50,web
U00516,2024-04-12T20:16:22,US,free,32.0,P0002143,science,2024-05-17T21:32:44,0,28,35,web
U01712,2024-05-25T00:54:45,AR,free,22.0,P0007345,science,2024-07-27T18:23:09,8,9,63,mobile
U00802,2024-02-12T08:13:33,BR,free,36.0,P0003444,music,2024-03-02T03:24:17,2,14,19,mobile
U01585,2024-03-12T07:46:01,CL,pro,25.0,P0006792,life,2024-05-08T17:47:44,7,16,57,desktop
U00748,2024-01-28T23:17:50,AR,pro,29.0,P0003196,finance,2024-02-06T06:38:16,1,5,9,web
U00975,2024-01-31T21:40:14,BR,Free,45.0,P0004221,sports,2024-02-13T11:43:03,6,4,13,mobile
U01326,2024-12-05T04:04:37,US,free,27.0,P0005671,travel,2025-03-23T05:27:14,0,5,108,desktop
U00791,2024-02-12T02:45:45,CL,free,28.0,P0003406,music,2024-02-22T15:31:45,8,2,10,mobile
U00163,2024-05-20T22:37:09,US,free,21.0,P0000707,music,2024-05-21T05:08:42,16,3,1,web
U00782,2024-07-31T03:09:11,MX,free,30.0,P0003379,tech,2024-11-07T03:42:42,2,8,99,web
U01080,2025-02-14T02:37:47,BR,pro,22.0,P0004620,health,2025-02-20T07:58:38,7,1,6,mobile
U01378,2025-06-19T18:02:45,US,pro,26.0,P0005895,sports,2025-08-14T10:33:54,6,22,56,mobile
U00943,2025-09-03T09:29:14,AR,pro,25.0,P0004081,finance,2025-09-30T22:15:44,6,14,27,mobile
U00820,2024-11-03T18:56:49,CL,enterprise,29.0,P0003556,Life,2024-11-09T09:31:42,7,3,6,web
U00160,2024-04-11T00:33:21,AR,free,28.0,P0000697,TECH,2024-04-22T09:40:48,6,3,11,web
U00256,2024-07-17T14:27:19,AR,free,,P0001104,music,2024-07-19T11:54:10,1,3,2,mobile
U01665,2025-03-22T19:17:51,US,enterprise,41.0,P0007174,finance,2025-04-01T09:40:22,7,6,10,mobile
U00088,2025-08-03T00:30:06,BR,pro,19.0,P0000380,tech,2025-09-01T01:44:04,13,6,29,web
U01768,2024-05-20T11:49:07,PE,free,25.0,P0007573,health,2024-06-26T01:35:14,7,4,37,web
U01794,2024-02-08T07:01:28,UY,free,30.0,P0007702,music,2024-06-12T19:44:54,0,18,125,web
U01016,2024-03-16T13:12:37,CL,free,34.0,P0004394,sports,2024-04-13T01:57:36,12,14,28,web
U01091,2024-03-12T19:54:14,US,free,31.0,P0004658, finance ,2024-03-13T08:05:30,5,6,4,mobile
U00849,2025-07-17T03:49:30,PY,free,40.0,P0003669,life,2025-08-07T12:12:31,10,8,21,web
U00855,2024-03-29T22:30:04,ES,pro,25.0,P0003689,music,2024-03-30T14:44:43,6,8,1,mobile
U00089,2025-07-07T04:21:14,MX,free,38.0,P0000382,health,2025-07-11T06:11:58,2,2,4,web
U01634,2024-08-25T16:51:53,BR,free,29.0,P0007034,finance,2024-08-26T09:57:43,16,5,1,mobile
U00420,2025-12-14T04:44:04,MX,FREE,31.0,P0001795, life ,2025-12-23T13:56:47,2,2,9,mobile
U00310,2024-11-10T08:19:27,US,free,26.0,P0001374, sport ,2024-12-07T04:46:28,9,4,27,web
U01688,2025-04-18T10:19:55,AR,PRO,23.0,P0007245,travel,2025-04-20T09:58:52,9,9,2,desktop
U01991,2024-12-18T20:40:10,BR,free,17.0,P0008552,tech,2025-01-04T13:09:17,7,2,17,web
U00811,2024-12-06T02:10:41,BR,free,28.0,P0003488,science,2025-01-24T20:50:08,28,22,49,mobile
U01486,2024-03-12T01:23:49,MX,FREE,19.0,P0006330,gaming,2024-05-21T12:33:01,3,8,70,web
U00014,2025-06-06T13:49:13,BR,pro,,P0000059,tech,2025-10-01T15:41:22,10,21,117,web
U00683,2024-12-14T08:06:59,AR,free,,P0002881,sports,2024-12-18T01:22:05,6,3,4,mobile
U01458,2024-04-25T17:28:38,BR,PRo,,P0006226,gaming,2024-04-27T18:52:06,5,7,2,web
U01132,2024-06-21T10:03:33,ES,free,29.0,P0004814,sports,2024-06-29T04:30:38,8,4,8,web
U01919,2025-03-16T11:37:06,US,free,24.0,P0008231,science,2025-04-16T20:35:28,6,3,31,web
U00943,2025-09-03T09:29:14,AR,pro,25.0,P0004086,tech,2025-10-14T01:36:33,21,14,41,web
U00555,2024-01-13T11:42:41,US,free,36.0,P0002334,music,2024-03-12T12:20:51,11,17,59,web
U01575,2024-10-06T02:07:57,BR,free,19.0,P0006745,finance,2024-12-09T19:27:37,7,11,64,web
U00268,2025-06-27T00:15:03,UY,free,28.0,P0001194,science,2025-07-17T13:02:49,3,8,20,mobile
U01242,2024-03-14T21:09:29,US,free,33.0,P0005322,life,2024-04-16T09:07:13,6,6,33,mobile
U00195,2024-11-04T17:49:19,AR,free,,P0000859,finance,2024-11-06T02:08:20,7,2,2,web
U00968,2025-12-11T08:02:05,BR,FreE,31.0,P0004197,Tech,2025-12-11T18:47:13,9,1,0,mobile
U00356,2025-08-22T03:30:27,MX,free,18.0,P0001562,sports,2025-08-24T22:56:22,3,6,2,web
U00140,2024-03-20T00:14:18,MX,pro,33.0,P0000610,FINANCE,2024-03-23T00:48:59,11,7,3,web
U01481,2024-07-12T14:10:13,AR,FreE,18.0,P0006308,gaming,2024-08-24T00:56:11,11,2,43,web
U00735,2025-03-24T10:13:25,US,free,30.0,P0003124,Education,2025-04-07T10:37:42,5,11,14,mobile
U01880,2024-11-05T20:01:07,MX,free,29.0,P0008089,sports,2025-03-26T00:41:22,13,15,141,web
U00983,2024-04-03T16:24:49,BR,free,30.0,P0004268,Music,2024-05-10T04:32:51,3,10,37,web
U00390,2024-10-27T11:32:39,CL,free,32.0,P0001689,tech,2024-10-29T21:35:01,14,3,2,web
U00553,2024-11-23T18:18:53,BR,free,48.0,P0002315,sporst,2024-12-12T01:04:39,2,9,19,web
U00930,2024-02-14T04:20:27,AR,free,17.0,P0004014, tech ,2024-05-23T02:32:04,12,21,99,web
U00872,2025-05-30T00:52:16,PE,pro,25.0,P0003762,tech,2025-06-20T00:25:17,0,7,21,web
U01346,2025-04-17T04:00:25,ES,free,24.0,P0005756,Finance,2025-06-11T07:49:35,6,7,55,web
U01268,2025-09-27T16:21:00,US,free,28.0,P0005423,tech,2025-10-01T05:07:03,2,8,4,web
U01252,2024-04-21T00:57:55,MX,pro,29.0,P0005370,tech,2024-04-23T17:47:13,14,2,2,mobile
U00796,2025-08-08T04:50:46,BR, free ,20.0,P0003419,tech,2025-08-29T02:06:23,5,2,21,web
U00516,2024-04-12T20:16:22,US,free,32.0,P0002150,gaming,2024-06-05T23:28:13,13,28,54,web
U01321,2025-08-30T18:52:36,PE,free,31.0,P0005654,health,2025-10-20T23:25:33,3,7,51,mobile
U00751,2024-03-19T12:39:21,ES,free,37.0,P0003203,Tech,2024-04-22T12:28:58,11,1,34,mobile
U01222,2024-08-01T16:25:59,AR,free,23.0,P0005228,tech,2024-08-16T17:19:08,4,5,15,mobile
U00771,2025-04-21T03:47:01,CL,free,25.0,P0003298,finance,2025-04-22T11:36:56,5,5,1,web
U00347,2025-08-25T15:03:44,AR,Free,36.0,P0001537,finance,2025-09-02T02:26:11,6,5,8,mobile
U01012,2025-06-17T04:31:53,ES,EnterPrise,38.0,P0004378,sports,2025-07-11T01:09:06,3,7,24,web
U01341,2024-10-21T21:44:36,US,pro,,P0005720,education,2025-01-23T05:40:35,13,20,94,web
U00056,2024-10-25T03:24:43,MX,free,25.0,P0000215,finance,2024-10-28T12:30:14,9,3,3,desktop
U01695,2025-11-06T04:16:05,BR,free,28.0,P0007284,gaming,2025-11-08T16:22:46,1,5,2,web
U01194,2024-02-14T13:45:37,PY,free,24.0,P0005101,health,2024-03-09T12:46:02,3,4,24,desktop
U00196,2025-03-04T20:50:21,US,free,35.0,P0000863,travel,2025-03-29T16:11:35,9,6,25,desktop
U01840,2024-04-29T14:03:28,US,free,27.0,P0007887,science,2024-05-29T17:00:43,0,6,30,web
U01730,2024-03-10T23:19:00,CL,pro,29.0,P0007400,sports,2024-03-19T02:18:17,2,5,9,mobile
U00720,2024-12-01T18:13:32,AR,free,30.0,P0003071,music,2024-12-02T02:02:43,0,2,1,web
U01546,2024-03-20T21:55:42,AR,pro,33.0,P0006612,tech,2024-04-12T10:33:23,22,4,23,web
U00047,2025-10-23T00:54:12,AR,free,22.0,P0000182,tech,2025-10-31T20:34:33,3,4,8,mobile
U01581,2024-05-13T01:40:15,PY,free,16.0,P0006772,finance,2024-06-13T19:20:57,7,6,31,web
U01443,2025-03-13T18:14:15,US,free,32.0,P0006162,tech,2025-05-14T03:25:41,8,4,62,web
U01149,2025-03-23T15:50:37,PY,free,30.0,P0004891,science,2025-06-14T09:50:48,4,15,83,mobile
U01960,2025-05-19T23:05:49,BR,free,34.0,P0008398,health,2025-05-25T22:00:40,2,1,6,mobile
U00803,2024-09-26T21:59:50,AR,pro,29.0,P0003464,finance,2024-10-31T06:01:48,3,8,35,web
U01376,2025-06-07T16:33:51,MX,free,20.0,P0005880,tech,2025-05-14T10:33:51,3,18,0,web
U01423,2025-10-22T14:40:30,AR,free,27.0,P0006099,gaming,2025-11-17T00:43:39,8,12,26,mobile
U00604,2025-09-29T16:45:59,UY,free,25.0,P0002524,education,2025-09-30T18:08:01,0,2,1,mobile
U00382,2024-02-11T01:01:48,AR,free,18.0,P0001663,music,2024-02-18T11:34:23,6,3,7,web
U01497,2024-11-29T03:50:24,AR,free,38.0,P0006395,sports,2024-12-23T20:27:34,11,4,24,mobile
U01866,2025-01-07T03:12:54,BR,free,32.0,P0008021,FINANCE,2025-01-19T07:40:06,2,7,12,mobile
U00127,2025-03-16T14:11:32,AR,enterprise,31.0,P0000545,tech,2025-03-16T20:50:35,7,1,0,web
U00680,2024-02-26T11:04:14,AR,free,25.0,P0002866,gaming,2024-03-25T23:36:51,5,4,28,mobile
U00404,2024-11-27T12:31:44,US,free,30.0,P0001747,science,2025-01-19T16:49:41,5,7,53,web
U00460,2024-01-01T21:02:18,US,pro,16.0,P0001920,finance,2024-01-02T09:42:54,3,5,1,web
U01140,2025-03-21T06:32:10,AR,free,32.0,P0004845,science,2025-03-25T00:16:47,4,9,4,web
U01243,2024-05-29T02:10:03,MX,free,16.0,P0005326,science,2024-06-24T23:49:32,8,12,26,web
U01527,2024-03-25T07:24:57,MX,EnterPrise,24.0,P0006546,finance,2024-04-04T14:10:09,9,3,10,web
U01981,2024-01-16T17:57:59,US,pro,29.0,P0008488,education,2024-02-13T20:28:22,18,16,28,mobile
U00404,2024-11-27T12:31:44,US,free,30.0,P0001742,health,2024-12-13T04:20:06,1,7,16,mobile
U00688,2024-04-06T03:36:15,PY,free,25.0,P0002909,gaming,2024-04-11T13:50:04,4,2,5,web
U01782,2024-03-06T06:08:28,US,free,24.0,P0007636,health,2024-03-18T06:38:32,4,3,12,web
U00935,2025-10-28T16:16:37,US,free,32.0,P0004048,music,2025-11-11T06:05:15,9,2,14,mobile
U00199,2024-01-19T15:24:31,BR,free,28.0,P0000878,finance,2024-02-26T21:05:48,13,7,38,mobile
U01798,2025-06-15T17:25:26,AR,free,16.0,P0007712,science,2025-06-26T01:08:56,5,12,11,web
U01441,2025-09-30T19:57:14,BR,free,28.0,P0006157,finance,2025-10-07T16:09:45,6,4,7,web
U01990,2024-10-21T04:19:55,BR,free,17.0,P0008546,sports,2024-12-05T07:38:00,6,13,45,mobile
U01364,2025-03-12T02:39:28,PE,free,30.0,P0005823,tech,2025-05-27T20:31:49,7,7,76,web
U00671,2025-04-12T19:27:20,BR,free,29.0,P0002827,tech,2025-04-19T01:52:00,7,3,7,mobile
U00693,2024-03-04T06:58:13,AR,pro,29.0,P0002944,life,2024-03-05T11:18:32,7,1,1,web
U01771,2025-08-17T21:19:03,US,free,35.0,P0007598,tech,2025-10-25T14:37:12,4,21,69,mobile
U01981,2024-01-16T17:57:59,US,PRo,29.0,P0008489,sports,2024-02-17T15:21:45,3,16,32,mobile
U01829,2024-03-17T18:26:06,UY,free,42.0,P0007847,sports,2024-03-23T03:47:29,2,2,6,web
U01914,2025-05-22T21:09:54,AR,enterprise,30.0,P0008207,sports,2025-05-24T19:30:47,4,8,2,web
U00360,2025-02-26T19:50:29,US,free,36.0,P0001576, tech ,2025-03-02T01:32:40,7,1,4,mobile
U01201,2025-06-15T07:51:44,BR,free,25.0,P0005132,TECH,2025-08-22T16:49:16,13,17,68,web
U01315,2024-02-07T00:41:37,US,pro,35.0,P0005616,healt,2024-03-20T05:25:11,3,5,42,web
U01996,2025-08-27T13:08:29,PY,FREE,22.0,P0008569,health,2025-08-28T12:19:26,8,4,1,web
U01446,2025-11-20T07:19:58,BR,free,22.0,P0006177,life,2025-12-31T01:16:29,6,6,41,mobile
U01473,2024-09-26T00:26:55,AR,free,31.0,P0006287,tech,2024-09-28T05:29:37,5,6,0,web
U00926,2024-05-08T11:44:19,AR,free,32.0,P0003990,sports,2024-06-24T10:26:48,9,8,47,mobile
U01707,2025-06-27T21:41:55,BR,free,25.0,P0007315,life,2025-07-07T23:21:55,13,3,10,web
U00909,2024-08-21T13:25:38,US,free,25.0,P0003911,education,2024-08-01T10:25:38,4,14,0,mobile
U00487,2024-05-08T13:17:20,BR,free,16.0,P0002026,education,2024-05-28T15:31:34,13,7,20,web
U00533,2024-10-27T06:41:58,MX,free,28.0,P0002222, tech ,2024-11-11T23:35:47,6,13,15,web
U00521,2024-06-10T19:13:43,CO,free,40.0,P0002178,music,2024-06-13T03:14:18,2,5,3,desktop
U01472,2025-05-27T04:29:54,US,pro,,P0006281,music,2025-07-11T13:39:34,12,13,45,web
U01764,2025-10-11T08:19:25,AR,free,24.0,P0007552,music,2025-10-15T22:18:45,2,1,4,web
U00444,2025-02-23T18:40:45,US,free,33.0,P0001863,education,2025-03-09T11:29:28,6,4,14,desktop
U01585,2024-03-12T07:46:01,CL,pro,25.0,P0006798, finance ,2024-05-21T05:43:20,13,16,70,desktop
U00819,2024-04-26T02:18:59,BR,free,26.0,P0003541,gaming,2024-07-19T06:16:16,10,29,84,web
U01511,2025-04-20T17:39:12,US,free,25.0,P0006461,science,2025-05-27T13:00:06,13,14,37,web
U01506,2024-01-17T02:02:50,PE,free,22.0,P0006437,tech,2024-01-23T12:49:43,12,9,6,web
U00400,2024-07-25T08:54:55,US,free,,P0001729,gaming,2024-08-25T15:34:32,4,5,31,mobile
U00279,2024-02-27T10:02:36,US,pro,19.0,P0001245,health,2024-04-16T18:51:50,8,11,49,web
U00630,2025-01-20T12:39:41,PY,pro,36.0,P0002604,education,2025-02-04T04:07:20,16,6,15,desktop
U01854,2024-07-15T07:01:29,US,free,23.0,P0007966,health,2024-08-01T01:35:44,5,6,17,web
U01870,2025-02-07T15:14:31,PY,free,31.0,P0008036,LIFE,2025-02-28T19:38:57,2,12,21,web
U01300,2024-06-18T10:39:12,ES,free,28.0,P0005550,science,2024-06-29T19:35:04,4,8,11,mobile
U01577,2024-07-10T22:40:39,PY,pro,25.0,P0006754,science,2024-07-12T04:24:52,1,2,2,web
U00135,2024-09-17T21:12:28,AR,free,30.0,P0000577,travel,2024-09-22T12:05:58,13,6,5,mobile
U01020,2024-04-28T09:01:33,BR,free,,P0004415,health,2024-05-08T16:25:54,9,4,10,web
U00266,2024-03-28T07:29:06,PE,free,18.0,P0001167,music,2024-04-12T17:07:27,9,4,15,web
U01901,2024-02-25T11:26:22,AR,pro,31.0,P0008170, finance ,2024-02-26T14:31:55,12,4,1,web
U00099,2024-11-01T19:24:55,CO,free,41.0,P0000416,finance,2024-11-04T08:47:20,5,5,3,web
U01672,2025-02-23T14:27:18,UY,Free,,P0007201, health ,2025-04-12T13:54:05,13,9,48,web
U01843,2024-05-09T17:31:38,PY,free,33.0,P0007897,education,2024-05-14T22:03:51,6,31,5,desktop
U00686,2025-08-23T17:29:03,PY,free,25.0,P0002898,sports,2025-08-27T03:01:15,24,3,4,web
U00181,2024-01-31T08:35:35,MX,free,36.0,P0000760, life ,2024-03-08T00:42:03,14,8,37,mobile
U01629,2025-06-01T05:16:06,AR,FreE,16.0,P0007000,tech,2025-06-08T06:08:36,5,10,7,web
U00269,2025-03-17T05:53:06,US,free,30.0,P0001202,music,2025-03-17T13:16:34,3,1,0,web
U00431,2025-12-10T04:30:12,ES,pro,22.0,P0001818,tech,2025-12-11T01:45:13,5,2,1,web
U00619,2024-07-08T22:37:15,US,free,24.0,P0002575,music,2025-01-02T18:33:37,8,13,178,web
U01694,2024-02-29T05:28:40,ES,free,36.0,P0007268,finance,2024-04-29T10:55:12,11,18,60,web
U01173,2025-05-13T18:28:06,CL,enterprise,16.0,P0005000,music,2025-05-19T07:23:51,10,4,6,mobile
U01378,2025-06-19T18:02:45,US,pro,26.0,P0005900,SPORTS,2025-09-07T04:21:01,6,22,80,web
U00855,2024-03-29T22:30:04,ES,pro,25.0,P0003690,life,2024-03-31T02:03:43,1,8,2,web
U00085,2024-09-23T05:00:11,UY,free,32.0,P0000329,gaming,2024-10-10T16:30:32,11,4,17,mobile
U00619,2024-07-08T22:37:15,US,free,24.0,P0002577,education,2025-01-03T23:49:31,3,13,179,mobile
U01071,2025-02-13T16:20:26,PY,pro,27.0,P0004592,music,2025-02-16T09:18:22,11,2,3,web
U00939,2024-06-16T00:16:44,AR,free,22.0,P0004058,sports,2024-06-16T18:36:24,1,1,0,mobile
U01419,2025-12-13T12:20:08,ES,free,45.0,P0006069,tech,2025-12-15T16:18:14,0,3,2,web
U00683,2024-12-14T08:06:59,AR,free,,P0002882,education,2024-12-19T14:38:52,6,3,5,mobile
U01366,2024-10-22T01:38:02,US,free,26.0,P0005830,life,2024-10-28T23:14:52,1,3,6,web
U00257,2024-05-18T17:45:48,CO,free,17.0,P0001112,gaming,2024-08-03T11:18:45,1,18,77,mobile
U01872,2024-10-18T07:47:02,ES,pro,32.0,P0008044,tech,2024-09-18T15:47:02,8,2,0,mobile
U00764,2025-03-10T19:47:20,AR,free,16.0,P0003273,life,2025-05-08T17:49:51,9,16,59,mobile
U01243,2024-05-29T02:10:03,MX,free,16.0,P0005325,finance,2024-06-24T08:56:29,7,12,26,web
U00564,2024-12-31T20:04:04,US,free,16.0,P0002376,tech,2025-06-09T04:21:04,15,20,160,mobile
U00291,2024-10-13T11:20:25,US,pro,,P0001282,science,2024-10-15T20:52:53,5,3,2,web
U01091,2024-03-12T19:54:14,US,free,31.0,P0004660,finance,2024-03-14T16:55:03,12,6,2,web
U00679,2025-07-30T20:49:45,BR,free,41.0,P0002860,travel,2025-09-22T16:16:56,2,6,54,mobile
U01548,2024-01-16T20:11:14,PY,FREE,20.0,P0006624, science ,2024-02-06T11:41:52,0,6,21,web
U01085,2024-02-12T18:08:15,US,free,40.0,P0004632, health ,2024-02-28T13:22:26,14,9,16,mobile
U01043,2024-10-22T17:04:50,BR,pro,20.0,P0004487,science,2024-10-26T18:07:40,1,3,4,mobile
U00894,2024-09-27T04:38:28,MX,free,21.0,P0003858,science,2024-10-14T06:03:09,0,5,17,mobile
U00679,2025-07-30T20:49:45,BR,free,41.0,P0002861,Finance,2025-09-29T05:29:21,19,6,61,mobile
U00224,2025-01-10T17:11:07,UY,pro,31.0,P0000971,science,2025-01-26T01:33:31,3,3,16,mobile
U00962,2024-12-07T16:09:40,AR,free,28.0,P0004142,music,2024-12-10T23:36:03,2,9,3,mobile
